geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_readcount,BC_2_readcount,BC_3_readcount,BC_DOX_1_readcount,BC_DOX_2_readcount,BC_DOX_3_readcount,DL_1_readcount,DL_2_readcount,DL_3_readcount,DL_DOX_1_readcount,DL_DOX_2_readcount,DL_DOX_3_readcount,HT_1_readcount,HT_2_readcount,HT_3_readcount,HT_ZN_1_readcount,HT_ZN_2_readcount,HT_ZN_3_readcount,L8_1_readcount,L8_2_readcount,L8_3_readcount,L8_DOX_1_readcount,L8_DOX_2_readcount,L8_DOX_3_readcount,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,HT_1_fpkm,HT_2_fpkm,HT_3_fpkm,HT_ZN_1_fpkm,HT_ZN_2_fpkm,HT_ZN_3_fpkm,L8_1_fpkm,L8_2_fpkm,L8_3_fpkm,L8_DOX_1_fpkm,L8_DOX_2_fpkm,L8_DOX_3_fpkm,DL_group_fpkm,BC_DOX_group_fpkm,HT_ZN_group_fpkm,BC_group_fpkm,HT_group_fpkm,DL_DOX_group_fpkm,L8_DOX_group_fpkm,L8_group_fpkm,L8_DOX(L8_DOXvsL8),L8(L8_DOXvsL8),log2FoldChange(L8_DOXvsL8),pvalue(L8_DOXvsL8),padj(L8_DOXvsL8),significant(L8_DOXvsL8),DL_DOX(DL_DOXvsDL),DL(DL_DOXvsDL),log2FoldChange(DL_DOXvsDL),pvalue(DL_DOXvsDL),padj(DL_DOXvsDL),significant(DL_DOXvsDL),BC_DOX(BC_DOXvsBC),BC(BC_DOXvsBC),log2FoldChange(BC_DOXvsBC),pvalue(BC_DOXvsBC),padj(BC_DOXvsBC),significant(BC_DOXvsBC),HT_ZN(HT_ZNvsHT),HT(HT_ZNvsHT),log2FoldChange(HT_ZNvsHT),pvalue(HT_ZNvsHT),padj(HT_ZNvsHT),significant(HT_ZNvsHT),GeneType,GeneDescription
ENSG00000175309,AGXT2L2,chr5,-,177635498,177659792,2780,541,335,319,1147,1151,1084,639,519,523,592,835,628,430,358,410,251,325,361,307,383,397,393,373,225,8.097322353,7.63892344,7.001129316,15.37750719,16.62404449,19.624647,10.62900069,10.88468705,12.03521796,10.95142513,12.57529546,12.12663145,9.140641279,9.157087877,9.878865277,5.666927673,5.50918028,6.133149874,5.140569146,6.342022498,6.204497532,6.161269114,6.316357302,5.710349603,11.18296857,17.2087329,5.769752609,7.579125036,9.392198144,11.88445068,6.062658673,5.895696392,344.9239638,334.0262822,0.043622,0.67091,0.86248,FALSE,630.4750343,595.125795,0.085743,0.31784,0.48422,FALSE,1017.097999,425.3641222,1.2444,5.70E-38,6.18E-37,TRUE,291.7749484,418.6940522,-0.51346,1.59E-06,6.55E-06,TRUE,protein_coding,alanine-glyoxylate_aminotransferase_2-like_2
ENSG00000250328,CTC-210G5.1,chr5,-,121772192,121814782,1424,3,0,0,0,0,0,145,93,109,63,61,46,0,0,0,0,0,0,3,6,4,5,7,2,0.087659749,0,0,0,0,0,4.708628054,3.807731743,4.896813632,2.275224668,1.793479281,1.734096148,0,0,0,0,0,0,0.098068355,0.193961289,0.122042447,0.153032065,0.231414573,0.099093458,4.47105781,0,0,0.029219916,0,1.934266699,0.161180032,0.13802403,4.692502281,4.001750141,0.027309,0.78214,NA,NA,52.62203852,121.9422355,-1.0933,5.60E-08,3.21E-07,TRUE,0,0.835184785,-0.34286,0.41539,NA,NA,0,0,NA,NA,NA,NA,antisense,-
ENSG00000197616,MYH6,chr14,-,23851199,23877486,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,myosin_heavy_chain_6_cardiac_muscle_alpha
ENSG00000176658,MYO1D,chr17,-,30819540,31204195,5563,4151,2781,2757,4603,4260,3318,6562,5158,4515,5633,7015,5463,1978,1748,1752,1326,1788,1789,3370,3433,3831,3794,3475,2263,31.04792875,31.69013397,30.23778108,30.83892507,30.74728009,30.01820292,54.54607923,54.05870815,51.92132436,52.07441729,52.79528438,52.71660964,21.01213746,22.34351622,21.09565643,14.96074458,15.14631113,15.18876463,28.19930901,28.40786162,29.92016591,29.7242353,29.40684295,28.7012274,53.50870392,30.53480269,15.09860678,30.99194793,21.48377004,52.52877044,29.27743522,28.84244551,3333.454826,3272.118819,0.027004,0.54672,0.7825,FALSE,5578.075208,5699.347141,-0.031768,0.3787,0.54716,FALSE,3615.11301,3481.280043,0.055221,0.22821,0.34541,FALSE,1527.52633,1916.017652,-0.32478,3.50E-10,1.98E-09,TRUE,protein_coding,myosin_ID
ENSG00000198034,RPS4X,chrX,-,71475529,71497150,1820,20586,13820,14699,18106,16890,12265,24005,17945,17128,17897,19189,16061,26827,21580,24454,16733,21099,22760,19983,18555,19411,17695,16274,10609,470.6407636,481.3586731,492.7635941,370.7818311,372.6185114,339.1669546,609.9113217,574.8644599,602.0496845,505.7112066,441.4255563,473.7252408,871.0713448,843.1390489,900.0083151,577.0602602,546.3096895,590.6388928,511.10123,469.31385,463.3801512,423.7420887,420.9452148,411.2709525,595.6084887,360.8557657,571.3362808,481.587677,871.4062363,473.6206679,418.652752,481.2650771,15594.62984,17872.27852,-0.19277,7.87E-06,0.0001148,TRUE,16459.80412,20756.6237,-0.33356,3.95E-14,3.75E-13,TRUE,13980.45514,17699.29492,-0.33926,4.48E-14,2.25E-13,TRUE,18912.33197,25431.77709,-0.42685,2.28E-34,3.56E-33,TRUE,protein_coding,ribosomal_protein_S4_X-linked
ENSG00000169861,IGHV1OR21-1,chr21,+,10862622,10863067,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,IG_V_gene,immunoglobulin_heavy_variable_1/OR21-1_(non-functional)
ENSG00000163930,BAP1,chr3,-,52435029,52444366,3937,2478,1696,1787,1861,1767,1330,2325,1777,1716,1850,2420,1676,777,625,674,584,687,758,2644,2609,2736,2502,2307,1580,26.18935767,27.30816884,27.69372339,17.61766206,18.02093415,17.00214022,27.30825285,26.31572857,27.88360588,24.16573681,25.7351361,22.85251121,11.66295527,11.28843545,11.46733457,9.310353622,8.223178953,9.093372092,31.26177707,30.50580323,30.19336962,27.69773875,27.58575235,28.31500533,27.16919576,17.54691214,8.875634889,27.06374997,11.47290843,24.25112804,27.86616547,30.65364997,2245.422319,2461.81537,-0.13022,0.0080674,0.044753,TRUE,1822.608728,2048.027051,-0.16559,0.0029024,0.0085926,TRUE,1470.267016,2151.668768,-0.54552,3.51E-21,2.33E-20,TRUE,635.4946739,724.2528711,-0.18976,0.017809,0.039937,TRUE,protein_coding,BRCA1_associated_protein-1_(ubiquitin_carboxy-terminal_hydrolase)
ENSG00000163931,TKT,chr3,-,53258723,53290068,7286,15416,10087,10500,15532,13365,10690,12093,9353,8916,11099,12759,9967,8844,7041,7124,10049,13733,14072,16769,16114,16342,16934,15205,10170,88.03826888,87.76169454,87.92701799,79.45212767,73.65224024,73.84241736,76.75050803,74.84368335,78.28489253,78.34087395,73.31688225,73.43458121,71.7319394,68.71702176,65.49418555,86.56701122,88.82284353,91.21953017,107.1360483,101.8094269,97.44890076,101.2961204,98.2426143,98.48197773,76.6263613,75.64892842,88.86979498,87.90899381,68.64771557,75.03077914,99.34023749,102.1314587,14814.42475,15182.34695,-0.034542,0.41069,0.67766,FALSE,10437.81512,10689.33883,-0.034458,0.35403,0.52234,FALSE,11732.4663,12933.06746,-0.14002,0.00081651,0.0020641,TRUE,11776.86661,8019.123847,0.55365,3.72E-52,8.81E-51,TRUE,protein_coding,transketolase
ENSG00000136295,TTYH3,chr7,+,2671585,2704436,4840,2277,1497,1524,2777,2449,1982,3143,2333,2168,2410,2873,2271,1412,1130,1232,723,942,891,1780,1868,1997,1846,1740,1178,19.57521896,19.60688425,19.211524,21.38443769,20.31653255,20.60988915,30.02862125,28.10365221,28.65569744,25.60739547,24.85231116,25.1881983,17.24020164,16.60168744,17.05035195,9.375872219,9.171786999,8.694678221,17.11954691,17.76664033,17.9264217,16.62297528,16.9241373,17.17215913,28.92932364,20.77028646,9.080779146,19.4645424,16.96408034,25.21596831,16.9064239,17.60420298,1674.694221,1737.552131,-0.052859,0.32094,0.59705,FALSE,2329.943093,2681.179992,-0.20319,2.41E-05,0.00010079,TRUE,2139.559052,1902.235484,0.17005,0.0017178,0.0041802,TRUE,799.1106958,1316.544158,-0.71892,3.87E-29,5.16E-28,TRUE,protein_coding,tweety_homolog_3_(Drosophila)
ENSG00000237302,OFD1P11Y,chrY,+,25917379,25944297,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,OFD1_pseudogene_11_Y-linked
ENSG00000268805,PRED57,chr21,-,46511596,46515493,345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116382336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038794112,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.284740112,0,0.061284,0.86913,NA,NA,0,0,NA,NA,NA,NA,protein_coding,HCG401283;_PRED57_protein;_Uncharacterized_protein_
ENSG00000158270,COLEC12,chr18,-,319361,500722,4719,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019598209,0.012355019,0.013556485,0,0,0.022751255,0,0,0,0,0,0,0,0,0,0,0,0,0.015169904,0,0,0,0,0.007583752,0,0,0,0,NA,NA,NA,NA,0.679774566,1.372316152,-0.10687,0.59933,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,collectin_sub-family_member_12
ENSG00000103202,NME4,chr16,+,446725,460367,1861,1526,977,929,711,669,479,1329,909,936,1168,1241,996,318,252,315,118,165,182,1061,921,979,862,824,512,34.11906491,33.27977158,30.45731067,14.23936244,14.4339737,12.954078,33.02288261,28.47809243,32.17559172,32.27677964,27.91913293,28.73017666,10.09796248,9.628825559,11.33788852,3.979737051,4.178168883,4.618981113,26.53912723,22.78174872,22.85584194,20.18753612,20.8441165,19.41102922,31.22552225,13.87580471,4.258962349,32.61871572,10.35489219,29.64202974,20.14756061,24.05890596,767.332889,913.8159554,-0.23361,0.0027532,0.018838,TRUE,1053.467159,1112.915862,-0.080478,0.29338,0.456,FALSE,549.7037051,1225.573048,-1.1507,2.06E-47,2.85E-46,TRUE,144.197118,309.0629538,-1.0743,3.78E-15,2.86E-14,TRUE,protein_coding,NME/NM23_nucleoside_diphosphate_kinase_4
ENSG00000270067,CTC-487M23.5,chr5,+,112229030,112229698,669,31,19,19,20,13,17,17,8,4,3,6,7,14,16,19,22,31,39,13,22,11,13,17,10,1.928077718,1.800361136,1.732805012,1.114220629,0.780231355,1.278910553,1.175057656,0.697199801,0.38249956,0.230615697,0.375492832,0.561690726,1.236673128,1.700642453,1.902372175,2.064026682,2.183654853,2.753338838,0.904554754,1.513806492,0.714377015,0.846914676,1.196259657,1.054626932,0.751585672,1.057787512,2.333673458,1.820414622,1.613229252,0.389266418,1.032600422,1.044246087,14.13024663,14.23832267,-0.0032546,0.98168,0.99285,FALSE,4.961786135,9.64667562,-0.43313,0.19321,0.33154,FALSE,15.05068895,24.58685719,-0.64138,0.10869,0.18547,FALSE,28.41594809,17.30510171,0.61414,0.082204,0.1518,FALSE,antisense,-
ENSG00000143801,PSEN2,chr1,+,227057885,227083806,2465,419,285,279,321,346,199,454,404,315,429,553,401,173,124,118,122,170,178,339,333,316,311,316,221,7.072713383,7.329259231,6.905728373,4.853504377,5.635926751,4.063062661,8.516777513,9.555597028,8.17505526,8.950227947,9.392576172,8.732785244,4.147459802,3.577040956,3.206513596,3.106430569,3.249977969,3.41054866,6.401774914,6.218721535,5.56969052,5.498774239,6.034937993,6.325579607,8.749143267,4.850831263,3.255652399,7.102566996,3.643671451,9.025196454,5.95309728,6.063395656,300.2984419,304.9619661,-0.023014,0.82772,0.93529,FALSE,424.6754984,412.8162777,0.040784,0.67969,0.80363,FALSE,254.6046053,353.5262508,-0.46296,0.00035502,0.00093316,TRUE,145.9780888,143.9980465,0.018172,0.91155,0.94671,FALSE,protein_coding,presenilin_2_(Alzheimer_disease_4)
ENSG00000135404,CD63,chr12,-,56119107,56123491,1233,5296,3622,3522,9307,8408,6718,8246,6389,5726,10138,12569,9874,8466,6682,7625,11116,14728,14745,5148,4834,5420,5784,5275,3600,178.7202896,186.2162239,174.2803757,281.3286448,273.80148,274.2169463,309.2549265,302.1086754,297.0881531,422.8466925,426.7899339,429.8880546,405.7590298,385.3563732,414.2330756,565.8537595,562.8972385,564.8106431,194.3538228,180.4751327,190.9840573,204.4502433,201.4011938,205.9986621,302.8172517,276.4490237,564.5205471,179.738963,401.7828262,426.508227,203.9500331,188.6043376,5146.942815,4744.036155,0.11513,0.0085621,0.046898,TRUE,10038.48304,7149.001356,0.48777,5.66E-51,2.44E-49,TRUE,7254.288922,4475.040135,0.69696,2.45E-59,4.30E-58,TRUE,12658.16021,7944.157399,0.67109,9.26E-93,3.99E-91,TRUE,protein_coding,CD63_molecule
ENSG00000248673,CTC-419K13.1,chr5,-,73665201,73832801,568,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107417212,0,0,0,0,0.307940141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102646714,0,0,0.035805737,0,0,0,0,0,0,NA,NA,NA,NA,0,1.109371191,-0.13335,0.33359,NA,NA,0,0.411740045,-0.11406,0.75912,NA,NA,0,0,NA,NA,NA,NA,lincRNA,-
ENSG00000172457,OR9G4,chr11,-,56510303,56511287,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_9_subfamily_G_member_4
ENSG00000108349,CASC3,chr17,+,38296571,38328436,4116,2938,1966,2029,2314,2136,1878,2639,2039,1877,2256,2792,2267,2628,2245,2390,1622,2467,2411,2669,2780,3018,2844,2786,1728,29.70061109,30.27891394,30.07661061,20.95343867,20.83684913,22.96347394,29.648341,28.88253078,29.1733279,28.18755826,28.39988399,29.56660676,37.73140704,38.78467267,38.89470992,24.73399268,28.24504055,27.66578616,30.1849759,31.09161134,31.8569926,30.11456886,31.86459473,29.62056564,29.23473323,21.58458725,26.88160647,30.01871188,38.47026321,28.71801634,30.53324308,31.04452661,2571.850037,2605.764417,-0.017315,0.72012,0.88574,FALSE,2256.242677,2303.938115,-0.031216,0.50838,0.66938,FALSE,1889.911544,2494.953602,-0.40067,1.28E-13,6.30E-13,TRUE,2012.554755,2538.805912,-0.33129,5.80E-10,3.23E-09,TRUE,protein_coding,cancer_susceptibility_candidate_3
ENSG00000221859,KRTAP10-10,chr21,+,46057273,46058370,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,keratin_associated_protein_10-10
ENSG00000113048,MRPS27,chr5,-,71515236,71616473,4435,4151,3025,3196,2393,2161,1674,3713,2892,2700,2618,3046,2388,2188,1925,2135,1187,1577,1435,3695,3741,3796,3568,3335,2332,38.94467364,43.23783114,43.9678631,20.11020007,19.56443487,18.99674516,38.713969,38.0187689,38.94638985,30.35776157,28.75496166,28.90453782,29.15457396,30.86428786,32.24573326,16.79870637,16.7566226,15.28197372,38.78273603,38.83004415,37.18720046,35.06336927,35.40013085,37.09880302,38.55970925,19.5571267,16.2791009,42.05012263,30.75486503,29.33908702,35.85410105,38.26666021,3254.481067,3461.836234,-0.088588,0.05492,0.19162,FALSE,2484.291746,3274.23039,-0.39724,1.42E-18,1.80E-17,TRUE,1846.146744,3766.485873,-1.0238,1.36E-68,2.82E-67,TRUE,1312.593417,2187.048204,-0.73434,6.31E-38,1.08E-36,TRUE,protein_coding,mitochondrial_ribosomal_protein_S27
ENSG00000123562,MORF4L2,chrX,-,102930424,102943086,2749,7632,4986,5206,3669,3587,3022,7072,5483,5113,5545,6905,5200,5448,4137,4743,6609,9169,8961,5945,6224,6337,6681,6486,4438,115.5187768,114.9766579,115.5451275,49.74395235,52.39173753,55.3269956,118.9608024,116.2885328,118.9866178,103.7338599,105.163604,101.5439223,117.1157665,107.011372,115.5703389,150.8967049,157.1794092,153.9582298,100.6687659,104.2242178,100.1543629,105.9227277,111.072068,113.9036218,118.078651,52.48756183,154.011448,115.3468541,113.2324925,103.4804621,110.2994725,101.6824489,6205.376022,5700.963164,0.11927,0.0033412,0.022013,TRUE,5430.441506,6214.897298,-0.19406,4.79E-08,2.76E-07,TRUE,3069.233129,6402.644452,-1.0606,4.30E-127,1.94E-125,TRUE,7699.54166,4991.723194,0.62399,3.54E-57,9.17E-56,TRUE,protein_coding,mortality_factor_4_like_2
ENSG00000174038,C9orf131,chr9,+,35041092,35045988,3409,1,1,4,10,15,6,1,2,0,1,4,0,0,1,1,1,2,3,2,0,1,2,1,0,0.012205679,0.018595384,0.071590468,0.109330244,0.176673097,0.088581212,0.013564674,0.034205534,0,0.015085744,0.049125786,0,0,0.020858936,0.019649025,0.018411609,0.027647217,0.041563817,0.027309932,0,0.012744826,0.025569687,0.013809427,0,0.015923403,0.124861517,0.029207548,0.03413051,0.013502654,0.021403843,0.013126371,0.013351586,0.91682142,0.934389168,0.001394,0.97718,NA,NA,1.391530837,1.037164064,0.052455,0.80682,NA,NA,9.063170746,2.353436873,1.3137,0.030816,0.061098,FALSE,1.814521606,0.737336563,0.31336,0.45563,0.59702,FALSE,protein_coding,chromosome_9_open_reading_frame_131
ENSG00000203684,C1orf148,chr1,-,228351787,228353213,594,7,5,4,19,12,6,2,6,3,4,7,3,4,3,3,4,3,3,5,7,7,6,5,2,0.490343649,0.533599858,0.410861795,1.192159799,0.811149614,0.508372644,0.155696885,0.588922559,0.32309622,0.346311787,0.493387467,0.271119117,0.397948207,0.359131882,0.338300634,0.422661111,0.238003437,0.238537125,0.391833159,0.542482078,0.512002994,0.440237699,0.396265454,0.23755738,0.355905221,0.837227352,0.299733891,0.478268434,0.365126908,0.37027279,0.358020177,0.482106077,4.352717938,5.834033526,-0.048653,0.64577,NA,NA,4.19775916,4.035986568,0.028946,0.92644,0.96062,FALSE,10.61568885,5.736133508,0.69138,0.20518,0.31668,FALSE,3.233685942,3.477357869,-0.059568,0.90283,0.94118,FALSE,protein_coding,chromosome_1_open_reading_frame_148
ENSG00000123200,ZC3H13,chr13,-,46528600,46626894,8018,1139,786,831,1134,1023,887,1720,1382,1216,1394,1761,1374,1883,1649,1605,1829,2448,2325,1916,2220,2391,2277,2080,1366,5.910804996,6.214248847,6.323495068,5.271258562,5.122898446,5.567688574,9.91970525,10.04928993,9.702074158,8.94108965,9.195382984,9.199114234,13.87833205,14.62425513,13.40840091,14.31747382,14.38777974,13.69550582,11.12364393,12.74561286,12.95610412,12.37711433,12.21236951,12.02014269,9.890356447,5.320615194,14.13358646,6.149516304,13.97032936,9.111862289,12.20320884,12.2751203,2002.606929,2006.248181,-0.0022897,0.96836,0.9888,FALSE,1394.54141,1518.242358,-0.12232,0.026438,0.062242,FALSE,907.6366478,995.7200687,-0.13176,0.068153,0.124,FALSE,2060.564931,1795.705343,0.19814,8.80E-05,0.00029725,TRUE,protein_coding,zinc_finger_CCCH-type_containing_13
ENSG00000184188,CTC-512J14.7,chr5,-,79595497,79598666,1101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036468579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012156193,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.284740112,0,0.061284,0.86913,NA,NA,0,0,NA,NA,NA,NA,pseudogene,-
ENSG00000015413,DPEP1,chr16,+,89679716,89704839,1772,6896,4949,4850,3418,3130,2522,634,465,430,104,107,85,204,174,190,166,262,239,4911,4740,4882,1585,1550,1074,161.9282025,177.0459035,166.9937562,71.89118755,70.92294891,71.6306236,16.54481492,15.29968962,15.52393461,3.018306572,2.528113561,2.575019601,6.803297394,6.982399315,7.182206463,5.879807592,6.967644641,6.370233548,129.0101387,123.1369591,119.7002239,38.98414135,41.17851055,42.76274145,15.78947972,71.48158669,6.40589526,168.6559541,6.989301057,2.707146578,40.97513111,123.9491073,1485.939707,4480.989345,-1.551,3.94E-190,5.28E-187,TRUE,91.62073217,535.7847902,-2.4581,4.19E-84,3.66E-82,TRUE,2695.4927,6035.327303,-1.1599,2.04E-130,9.60E-129,TRUE,206.4435809,198.5839756,0.059259,0.66669,0.77476,FALSE,protein_coding,dipeptidase_1_(renal)
ENSG00000250544,CTC-493L21.1,chr5,+,86042635,86045589,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,lincRNA,-
ENSG00000225295,MTND4P4,chr7,+,57237113,57238478,1366,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044665429,0,0,0,0,0,0,0,0,0.039298379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014888476,0,0.01309946,0,0,0,0,NA,NA,NA,NA,0.339887283,0,0.0201,0.85127,NA,NA,0,0.411740045,-0.11406,0.75912,NA,NA,0,0,NA,NA,NA,NA,pseudogene,MT-ND4_pseudogene_4
ENSG00000225830,ERCC6,chr10,-,50663414,50747584,8008,347,206,213,506,454,316,289,253,248,268,393,281,184,146,116,126,180,205,376,411,496,526,469,323,1.802994367,1.630704622,1.622847651,2.355015496,2.276344316,1.986005219,1.668822518,1.842000916,1.981183412,1.721093471,2.054683834,1.883681995,1.357834267,1.296426628,0.970290829,0.987563943,1.059246066,1.209068671,2.18565397,2.362607388,2.691029863,2.862754485,2.757093101,2.84579383,1.830668949,2.205788344,1.085292893,1.685515547,1.208183908,1.886486433,2.821880472,2.413097074,462.5324739,393.8975561,0.20814,0.027232,0.11456,FALSE,288.2752932,280.5836208,0.044276,0.71066,0.82506,FALSE,376.1277303,272.4885135,0.46012,0.0001232,0.00033928,TRUE,158.139541,155.0671738,0.029085,0.86147,0.91579,FALSE,protein_coding,excision_repair_cross-complementing_rodent_repair_deficiency_complementation_group_6
ENSG00000235338,DUSP5P2,chr3,+,9642432,9644412,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,pseudogene,dual_specificity_phosphatase_5_pseudogene_2
ENSG00000166634,SERPINB12,chr18,+,61223393,61234244,1278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0.029163286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036019937,0.101988524,0,0.073671887,0,0,0.009721095,0,0,0,0,0.024557296,0.04600282,0.638556043,1.191283576,-0.017349,0.70568,NA,NA,0,0,NA,NA,NA,NA,0.267415382,0,0.061284,0.86913,NA,NA,0,0,NA,NA,NA,NA,protein_coding,serpin_peptidase_inhibitor_clade_B_(ovalbumin)_member_12
ENSG00000182070,OR52A1,chr11,-,5172239,5207612,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,olfactory_receptor_family_52_subfamily_A_member_1
ENSG00000244723,ASLP1,chr22,-,23991400,23995521,637,1,1,2,0,6,0,2,1,0,0,1,0,0,1,1,1,2,1,4,1,3,2,0,2,0.065320504,0.099515955,0.191563505,0,0.378196916,0,0.145186734,0.091527996,0,0,0.065725982,0,0,0.11162969,0.105154671,0.098532457,0.147958181,0.074144978,0.292306306,0.072266058,0.204617478,0.136839975,0,0.221521324,0.07890491,0.126065639,0.106878538,0.118799988,0.072261454,0.021908661,0.119453767,0.189729948,1.561241034,2.473283194,-0.034266,0.61925,NA,NA,0.265336226,0.964956936,-0.10529,0.51874,NA,NA,1.708440675,1.529956784,0.073344,0.90583,0.93901,FALSE,1.236696057,0.737336563,0.15601,0.69199,NA,NA,pseudogene,argininosuccinate_lyase_pseudogene_1
ENSG00000186766,FOXI2,chr10,+,129535499,129539450,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,protein_coding,forkhead_box_I2
ENSG00000198911,SREBF2,chr22,+,42229109,42303312,5699,10080,6354,6320,9444,8633,6850,6617,5311,5033,5931,7333,5580,4754,4060,4034,4671,6291,6582,8560,8933,9190,10033,8997,5928,73.5954279,70.67742197,67.66134609,61.76246748,60.82319769,60.49357932,53.69067334,54.33391883,56.49699388,53.52084908,53.87155928,52.56066764,49.29620946,50.65782365,47.41385191,51.44343438,52.01989214,54.54819603,69.91860156,72.15600455,70.06123035,76.7281239,74.31931818,73.3895988,54.84052869,61.02641483,52.67050752,70.64473199,49.12262834,53.317692,74.81234696,70.71194549,8726.520608,8218.922141,0.085918,0.019784,0.090027,FALSE,5800.614348,5983.304225,-0.04394,0.21705,0.36373,FALSE,7401.58549,8128.449502,-0.13541,0.001041,0.0026005,TRUE,5459.681596,4488.101442,0.28293,5.42E-13,3.65E-12,TRUE,protein_coding,sterol_regulatory_element_binding_transcription_factor_2
